1882	993	1443611030
1882	993	1443611034
1882	993	1443611202
1882	993	1443611395
1882	993	1443611467
1882	993	1443611467
1882	993	1443611548
1882	993	1443611603
1882	993	1443611820
1882	993	1443611822
1882	993	1443611892
1882	993	1443612030
1882	993	1443612099
1882	993	1443612186
1882	993	1443612186
1882	993	1443612186
1882	993	1443612197
1882	993	1443612201
1882	993	1443612216
1882	993	1443612262
1882	993	1443612441
1882	993	1443612500
1882	993	1443612828
1882	993	1443612846
1882	993	1443612855
1882	993	1443612859
1882	993	1443612864
1882	993	1443613184
1882	993	1443613185
1882	993	1443613185
1882	993	1443613185
1882	993	1443613350
1882	993	1443613350
1882	993	1443613405
1882	993	1443613417
1882	993	1443613439
1882	993	1443613688
1882	993	1443613692
1882	993	1443613775
1882	993	1443613775
1882	993	1443613878
1882	993	1443614004
1882	993	1443614004
1882	993	1443614040
1882	993	1443614193
1882	993	1443614242
1882	993	1443614242
1882	993	1443614408
1882	993	1443614515
1882	993	1443614718
1882	993	1443614744
1882	993	1443614745
1882	993	1443614900
1882	993	1443615151
1882	993	1443615152
1882	993	1443615152
1882	993	1443615152
1882	993	1443615308
1882	993	1443615329
1882	993	1443615330
1882	993	1443615331
1882	993	1443615408
1882	993	1443615408
1882	993	1443615489
1882	993	1443615492
1882	993	1443615492
1882	993	1443615537
1882	993	1443615551
1882	993	1443615551
1882	993	1443615596
1882	993	1443615630
588	246	1443690111
1874	1874	1443718097
1159	1262	1443781561
1159	468	1443785552
1159	1748	1443791413
1272	895	1444031484
498	246	1444057511
1847	246	1444126906
897	1906	1444147072
256	246	1444151678
1729	246	1444185786
1625	1625	1444222555
498	246	1444230310
1412	895	1444237198
1625	1625	1444237245
648	246	1444275260
498	246	1444403108
547	968	1444461095
498	246	1444489508
498	246	1444575908
498	246	1444662309
1043	895	1444678675
1625	1625	1444690826
919	246	1444721348
1159	1648	1444738648
1625	1625	1444756732
1625	1625	1444780970
1159	1070	1444815583
675	1500	1444820950
675	1952	1444820950
991	895	1444837580
675	895	1444838761
1277	1669	1444889862
1277	1277	1444889862
1277	1669	1444902644
1277	1277	1444902644
1625	1625	1444911876
498	246	1444921508
675	1500	1444921792
1827	895	1444945269
498	246	1445007908
498	246	1445094309
547	1631	1445129103
547	1521	1445129126
498	246	1445180708
1251	246	1445196842
1669	313	1445232691
1669	1669	1445232691
1878	1669	1445232771
1878	1878	1445232771
1669	1669	1445235208
1669	886	1445235208
1	352	1445235555
1	1669	1445235555
1	1732	1445244670
1	1669	1445244670
1	1669	1445248431
1	1593	1445248431
1669	1669	1445253341
1669	630	1445253341
271	246	1445310959
1669	1669	1445316644
1669	1826	1445316644
1669	750	1445317594
1669	1669	1445317594
1669	750	1445318267
1669	1669	1445318267
1669	1669	1445318742
1669	1826	1445318742
1	1669	1445319624
1	254	1445319624
1	1669	1445320340
1	752	1445320340
1	1669	1445320923
1	1969	1445320923
1669	1669	1445325539
1669	1172	1445325539
1	1669	1445330889
1	1431	1445330889
1	352	1445334483
1	1669	1445334483
1	1669	1445335451
1	1969	1445335451
1	1669	1445337151
1	1969	1445337151
1669	1669	1445338399
1669	1160	1445338399
1669	1669	1445338800
1669	1160	1445338800
1669	155	1445344475
1669	1669	1445344475
498	246	1445353510
1763	246	1445363518
1	1669	1445402316
1	1431	1445402316
1	1669	1445402645
1	600	1445402645
1669	1669	1445404178
1669	1826	1445404178
1669	1189	1445407150
1669	1669	1445407150
1	1669	1445410779
1	1530	1445410779
1	1669	1445419208
1	1969	1445419208
1878	1669	1445420832
1878	1878	1445420832
1669	1669	1445424475
1669	2017	1445424475
1	352	1445426945
1	1669	1445426945
505	246	1445432496
1159	660	1445438606
1401	246	1445441460
1	1732	1445502881
1	1669	1445502881
1	1732	1445503170
1	1669	1445503170
1	1669	1445505310
1	722	1445505310
1016	895	1445515177
1159	1654	1445519868
498	246	1445612708
836	246	1445622190
836	825	1445622190
498	246	1445699110
1625	1625	1445785118
498	246	1445789108
1669	1669	1445840264
1669	1818	1445840264
1669	1669	1445841323
1669	1160	1445841323
545	895	1445868727
498	246	1445875508
811	246	1445881780
1159	506	1445935450
1343	246	1445949412
1625	1625	1445950340
1	1669	1446010866
1	1969	1446010866
1	1719	1446013372
1	1669	1446013372
1	1669	1446026128
1	1235	1446026128
1	1669	1446029779
1	623	1446029779
498	246	1446048310
1908	895	1446051716
1625	1625	1446075237
1625	1625	1446077482
1625	1625	1446077710
1625	1625	1446079152
1669	1669	1446097047
1669	611	1446097047
1	770	1446097355
1	1669	1446097355
1	455	1446099517
1	1669	1446099517
1669	1669	1446100020
1669	120	1446100020
1	1669	1446103116
1	317	1446103116
120	1669	1446103312
120	120	1446103312
1	1669	1446103774
1	1431	1446103774
1	1669	1446105317
1	1431	1446105317
1	1669	1446114804
1	1260	1446114804
1	1817	1446116044
1	1669	1446116044
1	1817	1446122259
1	1669	1446122259
1647	895	1446160230
1398	1669	1446183606
1398	1398	1446183606
1669	1669	1446187997
1669	1160	1446187997
1669	1669	1446188228
1669	1806	1446188228
1	1669	1446203377
1	1438	1446203377
498	895	1446213909
1624	1238	1446214246
359	453	1446219885
359	895	1446219885
1625	1625	1446325488
1625	1625	1446491987
1	1669	1446619062
1	448	1446619062
1669	1669	1446620731
1669	1734	1446620731
1669	1669	1446621227
1669	1734	1446621227
1	1669	1446628155
1	1969	1446628155
1	1669	1446635659
1	1225	1446635659
1625	1625	1446673097
1	1669	1446709504
1	1824	1446709504
850	246	1446730559
498	246	1446739508
1625	1625	1446746435
1	758	1446789911
1	1669	1446789911
1	1669	1446795359
1	1496	1446795359
1669	1669	1446795659
1669	1004	1446795659
1669	1669	1446795723
1669	1004	1446795723
1669	1669	1446796190
1669	1004	1446796190
1669	1669	1446802403
1669	278	1446802403
1669	1669	1446804838
1669	1878	1446804838
850	869	1446807620
520	56	1446818530
520	246	1446818533
1922	1288	1446835823
1922	246	1446835823
1922	1952	1446835823
498	246	1446998709
1669	1669	1447048669
1669	1277	1447048669
1669	1669	1447060662
1669	1806	1447060662
1	1669	1447060737
1	1225	1447060737
1669	1669	1447067842
1669	1839	1447067842
1	1719	1447072159
1	1669	1447072159
1669	313	1447074402
1669	1669	1447074402
1669	1669	1447074489
1669	585	1447074489
1669	1669	1447135229
1669	1878	1447135229
1	1669	1447137379
1	1985	1447137379
1	1669	1447142847
1	1969	1447142847
1669	750	1447154965
1669	1669	1447154965
1	1669	1447156857
1	1475	1447156857
1625	1625	1447204582
1625	1625	1447205899
1625	1625	1447206501
1625	1625	1447209085
1745	246	1447233169
645	246	1447325213
1272	895	1447357846
520	246	1447422526
1625	1625	1447425292
1517	246	1447477588
1625	1625	1447561779
1625	1625	1447607220
1	1719	1447656773
1	1669	1447656773
1	1719	1447656867
1	1669	1447656867
1	352	1447658704
1	1669	1447658704
1669	1669	1447658909
1669	120	1447658909
1159	869	1447677661
498	246	1447689910
1	352	1447741717
1	1669	1447741717
1	1669	1447764423
1	612	1447764423
1625	1625	1447780435
1	1669	1447848880
1	1448	1447848880
2020	246	1447850365
498	246	1447862710
1273	1810	1447867498
1669	1669	1447915066
1669	120	1447915066
1669	1120	1447915150
1669	1669	1447915150
1669	1669	1447925827
1669	630	1447925827
1596	246	1447927177
1	1669	1447937159
1	27	1447937159
1625	1625	1447958935
545	895	1447998610
1669	1669	1448000886
1669	1550	1448000886
1669	659	1448001270
1669	1669	1448001270
1669	1669	1448003515
1669	1586	1448003515
595	246	1448271373
1	352	1448276190
1	1669	1448276190
1	1669	1448282505
1	1260	1448282505
1627	246	1448647767
1625	1625	1448813601
1625	1625	1448892310
1669	1669	1448951043
1669	1277	1448951043
1	1669	1448962860
1	652	1448962860
1669	1669	1448966778
1669	1878	1448966778
1	1669	1448974374
1	1260	1448974374
1145	246	1448986271
1162	895	1449006605
1669	1669	1449039751
1669	1576	1449039751
1736	246	1449042205
1669	1770	1449047898
1669	1669	1449047898
1669	845	1449047963
1669	1669	1449047963
1669	1669	1449048280
1669	1586	1449048280
1159	1325	1449062794
1145	246	1449072250
787	246	1449076812
1669	1669	1449123546
1669	1839	1449123546
331	246	1449131441
1669	1120	1449136894
1669	1669	1449136894
1669	1120	1449137546
1669	1669	1449137546
1669	1120	1449139399
1669	1669	1449139399
520	56	1449140154
520	246	1449140157
498	246	1449158709
1470	246	1449198533
1	1669	1449217059
1	1375	1449217059
520	56	1449221578
520	246	1449221581
1625	1625	1449229284
498	246	1449245109
1625	1625	1449321910
1625	1625	1449323075
498	246	1449331509
1625	1625	1449331960
498	246	1449417909
1669	1120	1449466739
1669	1669	1449466739
1669	1669	1449469923
1669	1338	1449469923
1669	1669	1449469975
1669	1850	1449469975
1669	768	1449470565
1669	1669	1449470565
1669	1713	1449470662
1669	1669	1449470662
1669	1669	1449471079
1669	1455	1449471079
422	246	1449475217
1669	1669	1449490546
1669	1878	1449490546
1625	1625	1449506554
1669	1669	1449557566
1669	1277	1449557566
1	1669	1449560825
1	1260	1449560825
1	1669	1449571430
1	325	1449571430
1	1669	1449571542
1	644	1449571542
1	1669	1449571750
1	325	1449571750
1	1669	1449571783
1	644	1449571783
1669	1669	1449573097
1669	325	1449573097
1159	359	1449581016
1003	246	1449597219
1625	1625	1449606695
1	1669	1449646670
1	1969	1449646670
1	1669	1449655891
1	1260	1449655891
1	1669	1449658552
1	1431	1449658552
979	246	1449660551
1625	1625	1449675161
1625	1625	1449686084
1	1669	1449742423
1	1969	1449742423
1	1669	1449742446
1	1969	1449742446
1	1669	1449742474
1	1969	1449742474
1	1669	1449746793
1	1391	1449746793
1625	1625	1449755220
498	246	1449763511
1625	1625	1449766276
1625	1625	1449839383
1625	1625	1449847310
1625	1625	1450034547
1	1669	1450071851
1	525	1450071851
1669	966	1450077960
1669	1669	1450077960
1	1669	1450078046
1	525	1450078046
1	352	1450079136
1	1669	1450079136
1	352	1450079897
1	1669	1450079897
422	246	1450097830
1625	1625	1450110671
1	1669	1450171824
1	1448	1450171824
1	1669	1450173217
1	1316	1450173217
1669	26	1450174861
1669	1669	1450174861
1	352	1450175060
1	1669	1450175060
245	245	1450175946
245	1669	1450175946
1	1669	1450176095
1	1969	1450176095
1	1669	1450184043
1	1969	1450184043
498	246	1450195511
1	1669	1450246713
1	612	1450246713
498	246	1450281917
895	279	1450321742
1	1669	1450350576
1	1285	1450350576
1	1669	1450436265
1	1835	1450436265
422	246	1450686067
422	246	1451289626
546	246	1451311399
1077	246	1451410405
1669	1669	1451900378
1669	1822	1451900378
1	1669	1451909576
1	49	1451909576
1	1669	1451976604
1	384	1451976604
1	1669	1451977105
1	1260	1451977105
1	1669	1451979553
1	1969	1451979553
1	1669	1451980845
1	1969	1451980845
498	246	1452009912
520	56	1452081400
498	246	1452096312
1625	1625	1452110408
1669	1669	1452146191
1669	1398	1452146191
1669	1669	1452146221
1669	1398	1452146221
1669	1669	1452149235
1669	1878	1452149235
1669	1669	1452151595
1669	1878	1452151595
1669	1669	1452151651
1669	1878	1452151651
498	246	1452182712
1669	1669	1452232867
1669	321	1452232867
1277	1669	1452233879
1277	1277	1452233879
1839	1669	1452234689
1839	1839	1452234689
498	246	1452269114
498	246	1452441912
1669	1669	1452491051
1669	321	1452491051
1669	1669	1452491158
1669	1031	1452491158
1	1669	1452496301
1	1969	1452496301
1	1669	1452496909
1	1606	1452496909
1669	1669	1452497327
1669	479	1452497327
1669	1669	1452497387
1669	1839	1452497387
1839	1669	1452498379
1839	1839	1452498379
1669	1669	1452514789
1669	1370	1452514789
1669	1669	1452515721
1669	1277	1452515721
1	352	1452516927
1	1669	1452516927
1	1669	1452579113
1	1969	1452579113
1625	1625	1452598278
1669	1669	1452601376
1669	1839	1452601376
1	1732	1452601574
1	1669	1452601574
1	352	1452601619
1	1669	1452601619
498	246	1452614716
1669	352	1452666671
1669	1669	1452666671
1972	246	1452668868
1669	1669	1452669123
1669	1832	1452669123
1669	1669	1452671031
1669	597	1452671031
1669	1669	1452686628
1669	1905	1452686628
1669	155	1452686954
1669	1669	1452686954
1994	895	1452718785
1994	895	1452718846
1669	1189	1452764766
1669	1669	1452764766
1669	1669	1452766694
1669	278	1452766694
1	1732	1452770522
1	1669	1452770522
1	1669	1452770985
1	1235	1452770985
1625	1625	1452784964
310	246	1452798567
446	246	1452825503
1	1669	1452838883
1	1849	1452838883
1669	1669	1452840108
1669	1586	1452840108
1	1669	1452840133
1	1849	1452840133
1	1669	1452852993
1	1431	1452852993
1	1669	1452861247
1	1849	1452861247
1	1669	1452861276
1	1849	1452861276
1	1732	1452861640
1	1669	1452861640
520	56	1452870260
520	246	1452870263
498	246	1452873918
1322	246	1452977512
1115	246	1453007724
103	246	1453088857
498	246	1453133114
318	1	1453154383
1669	1669	1453183433
1669	1398	1453183433
1669	1669	1453185785
1669	1264	1453185785
1669	1669	1453185890
1669	813	1453185890
1669	1669	1453196962
1669	1398	1453196962
1669	26	1453270953
1669	1669	1453270953
1277	1669	1453273434
1277	1277	1453273434
1669	1669	1453281413
1669	2015	1453281413
1669	1669	1453285086
1669	416	1453285086
1669	1669	1453285358
1669	2015	1453285358
1	1732	1453285738
1	1669	1453285738
1	1669	1453286168
1	1028	1453286168
1	1669	1453286449
1	52	1453286449
1669	1669	1453287089
1669	380	1453287089
1669	1669	1453287439
1669	380	1453287439
1	1669	1453370342
1	2029	1453370342
1	1669	1453372067
1	1448	1453372067
1	1669	1453372098
1	1448	1453372098
1669	1669	1453372985
1669	1721	1453372985
1	1669	1453378120
1	1176	1453378120
1	1669	1453378650
1	1176	1453378650
1669	1189	1453442279
1669	1669	1453442279
1669	1669	1453442713
1669	1721	1453442713
1669	1669	1453443228
1669	199	1453443228
498	246	1453737914
1669	1629	1453794433
1669	1669	1453794433
1	1669	1453799679
1	1475	1453799679
1669	1669	1453800580
1669	1277	1453800580
1	1669	1453808736
1	967	1453808736
498	246	1453824314
1625	1625	1453844077
1	993	1453880146
1	1669	1453882572
1	1431	1453882572
1	1669	1453891773
1	1943	1453891773
1	1669	1453896247
1	1849	1453896247
1625	1625	1453913368
1625	1625	1453920045
1669	1669	1453979474
1669	199	1453979474
1669	1669	1453979547
1669	2015	1453979547
1	1669	1454054214
1	52	1454054214
1	1669	1454066091
1	2022	1454066091
1669	1669	1454067315
1669	1277	1454067315
498	246	1454083515
1625	1625	1454095509
498	246	1454169914
1669	1669	1454317444
1669	199	1454317444
1	1669	1454326783
1	1969	1454326783
1	1669	1454327376
1	1969	1454327376
1669	1669	1454331607
1669	1859	1454331607
1	1669	1454406272
1	1849	1454406272
1159	571	1454416291
1624	1238	1454427688
1	1669	1454488035
1	1260	1454488035
1669	1669	1454488366
1669	1171	1454488366
1	1669	1454493409
1	722	1454493409
1	1669	1454493414
1	448	1454493414
1669	1669	1454502326
1669	1633	1454502326
1669	1332	1454503148
1669	1669	1454503148
1	1669	1454503784
1	1075	1454503784
1669	1224	1454565474
1669	1669	1454565474
1	1669	1454570480
1	1969	1454570480
1	1732	1454573495
1	1669	1454573495
498	246	1454601913
1	1669	1454653738
1	1225	1454653738
1277	1669	1454654055
1277	1277	1454654055
1669	1669	1454655594
1669	1507	1454655594
1	1669	1454656676
1	1431	1454656676
1	1669	1454656691
1	612	1454656691
1	1669	1454658892
1	1225	1454658892
1669	1071	1454658981
1669	1669	1454658981
1669	1669	1454659289
1669	868	1454659289
1669	1669	1454659432
1669	868	1454659432
1669	1669	1454659609
1669	868	1454659609
1669	1669	1454660819
1669	868	1454660819
1669	1669	1454660824
1669	868	1454660824
497	246	1454661488
1669	1669	1454661850
1669	868	1454661850
1	1669	1454667849
1	1176	1454667849
1669	1669	1454674730
1669	1721	1454674730
1	1669	1454676229
1	1969	1454676229
1669	1189	1454676357
1669	1669	1454676357
1874	1874	1454850947
1625	1625	1454868983
1669	1669	1454915080
1669	486	1454915080
1669	1669	1454922887
1669	486	1454922887
1	1669	1454924381
1	1260	1454924381
1159	613	1454927035
1669	1120	1454928438
1669	1669	1454928438
1669	1132	1454929022
1669	1669	1454929022
1	1669	1454930850
1	1969	1454930850
1037	449	1454943718
1037	767	1454943718
1037	1159	1454943718
1037	1124	1454943718
1037	1377	1454943718
498	246	1454947516
1625	1625	1454958988
1669	1669	1454995972
1669	1804	1454995972
1669	1669	1454997909
1669	662	1454997909
1669	1669	1454998096
1669	199	1454998096
1669	1669	1454998566
1669	199	1454998566
1669	1669	1454998684
1669	662	1454998684
1	1669	1455002578
1	1969	1455002578
1669	57	1455007847
1669	1669	1455007847
1669	1669	1455010443
1669	1730	1455010443
1669	1669	1455012378
1669	504	1455012378
1669	1669	1455016964
1669	791	1455016964
1	1669	1455017143
1	1969	1455017143
1669	1669	1455018818
1669	1586	1455018818
1669	1669	1455019238
1669	1839	1455019238
1669	1669	1455019722
1669	1917	1455019722
1159	359	1455023387
1159	102	1455030669
498	246	1455033912
1874	1874	1455077414
1339	246	1455217214
498	246	1455293113
1625	1625	1455310079
1669	1669	1455522954
1669	7	1455522954
1	1669	1455608359
1	294	1455608359
1	1669	1455618182
1	950	1455618182
1	1669	1455619289
1	1235	1455619289
1	1732	1455620173
1	1669	1455620173
1	1732	1455620335
1	1669	1455620335
1669	212	1455623864
1669	1669	1455623864
1	1669	1455624439
1	2022	1455624439
498	246	1455638719
1	1669	1455689061
1	1431	1455689061
1	1669	1455692963
1	1969	1455692963
1	1669	1455693201
1	1431	1455693201
1669	155	1455694129
1669	1669	1455694129
1	1669	1455700498
1	1969	1455700498
1	1669	1455700557
1	1969	1455700557
1669	57	1455700596
1669	1669	1455700596
1669	1189	1455703773
1669	1669	1455703773
1669	1669	1455709291
1669	1721	1455709291
1669	1669	1455709315
1669	791	1455709315
1669	1669	1455710090
1669	1277	1455710090
1669	1669	1455711060
1669	1826	1455711060
498	246	1455725182
1625	1625	1455745036
1	1669	1455775528
1	1765	1455775528
120	1669	1455775777
120	120	1455775777
1	1669	1455776706
1	1448	1455776706
1669	1120	1455776753
1669	1669	1455776753
1	1669	1455776914
1	1448	1455776914
1669	1228	1455777228
1669	1669	1455777228
1	1669	1455784055
1	1969	1455784055
1	1669	1455785716
1	1235	1455785716
1669	1669	1455788225
1669	1277	1455788225
1669	1669	1455789981
1669	1586	1455789981
1586	1669	1455790283
1586	1586	1455790283
1586	1669	1455790343
1586	1586	1455790343
1669	1120	1455791537
1669	1669	1455791537
1669	1669	1455792265
1669	1277	1455792265
1	1669	1455795288
1	1235	1455795288
498	246	1455811517
1	1669	1455866197
1	1235	1455866197
1	770	1455879590
1	1669	1455879590
1	1669	1455880417
1	1969	1455880417
1	1669	1455882525
1	1530	1455882525
1	1669	1455882546
1	1530	1455882546
1120	1120	1455884814
1120	1669	1455884814
1669	1120	1455884928
1669	1669	1455884928
1669	1669	1455886138
1669	1783	1455886138
498	246	1455897914
1159	1541	1455973507
1277	1669	1456121248
1277	1277	1456121248
1669	1669	1456124950
1669	630	1456124950
1	352	1456133707
1	1669	1456133707
1669	1669	1456141184
1669	7	1456141184
1669	1669	1456141543
1669	9	1456141543
1	1669	1456142802
1	1849	1456142802
1669	1189	1456142900
1669	1669	1456142900
1	1669	1456146540
1	1969	1456146540
1669	1189	1456146717
1669	1669	1456146717
1669	1669	1456146811
1669	1951	1456146811
498	246	1456157118
1669	1669	1456207457
1669	985	1456207457
1669	1669	1456207505
1669	9	1456207505
1669	1120	1456207960
1669	1669	1456207960
1669	1120	1456209015
1669	1669	1456209015
1120	1120	1456209399
1120	1669	1456209399
1669	1120	1456209552
1669	1669	1456209552
1669	1120	1456221477
1669	1669	1456221477
1669	1669	1456229947
1669	597	1456229947
1669	1669	1456230993
1669	171	1456230993
498	246	1456243517
1625	1625	1456249158
1	1669	1456296819
1	1969	1456296819
1669	1669	1456297691
1669	1783	1456297691
1669	1669	1456308953
1669	1586	1456308953
1	1766	1456310343
1	1669	1456310343
1669	1002	1456310996
1669	1669	1456310996
1669	1002	1456311099
1669	1669	1456311099
1669	1669	1456320535
1669	537	1456320535
498	246	1456329917
1625	1625	1456331759
1	1509	1456392085
1	1669	1456392085
1669	1189	1456393558
1669	1669	1456393558
1	1669	1456396752
1	1836	1456396752
1	1732	1456397125
1	1669	1456397125
1669	1189	1456397830
1669	1669	1456397830
1669	1669	1456401294
1669	1839	1456401294
1341	246	1456402271
1	1669	1456406420
1	1849	1456406420
498	246	1456416319
1669	1669	1456468149
1669	1235	1456468149
1669	26	1456468760
1669	1669	1456468760
497	246	1456473999
1079	1005	1456599862
498	246	1456675517
474	246	1456704110
1669	1189	1456729097
1669	1669	1456729097
1	352	1456729387
1	1669	1456729387
1669	1669	1456732354
1669	1004	1456732354
1	993	1456732851
110	246	1456737217
1669	1189	1456738168
1669	1669	1456738168
1669	1669	1456738466
1669	1878	1456738466
1669	1669	1456739099
1669	1568	1456739099
1	1726	1456741668
1	1669	1456741668
1669	1669	1456741690
1669	1898	1456741690
1669	1669	1456746612
1669	1898	1456746612
1669	1669	1456749172
1669	1586	1456749172
1669	1669	1456749340
1669	985	1456749340
1669	1669	1456749722
1669	1878	1456749722
498	246	1456761919
700	246	1456769735
1625	1625	1456772822
1669	1669	1456813870
1669	1507	1456813870
1669	1669	1456813953
1669	1564	1456813953
1	1669	1456814286
1	1176	1456814286
1	1669	1456815289
1	1260	1456815289
1	1766	1456815713
1	1669	1456815713
1	1669	1456817140
1	314	1456817140
1	1669	1456817405
1	314	1456817405
1669	1669	1456835096
1669	413	1456835096
1669	1669	1456839168
1669	1586	1456839168
498	246	1456848331
1625	1625	1456881499
1258	1258	1456889507
1669	1669	1456904067
1669	1440	1456904067
1669	247	1456904075
1669	1669	1456904075
1669	247	1456904092
1669	1669	1456904092
1669	1669	1456904536
1669	1296	1456904536
1669	1669	1456908739
1669	1951	1456908739
1669	1669	1456908955
1669	1951	1456908955
1669	1189	1456909214
1669	1669	1456909214
702	1669	1456911046
702	702	1456911046
1669	1669	1456913617
1669	1878	1456913617
1669	1669	1456913650
1669	1878	1456913650
1156	246	1456957645
1	993	1456988330
1	1669	1456991616
1	1431	1456991616
1	1669	1456992768
1	1431	1456992768
1669	1669	1456996011
1669	1917	1456996011
1669	1669	1457003602
1669	2027	1457003602
247	247	1457003629
247	1669	1457003629
1625	1625	1457027848
1277	1669	1457074192
1277	1277	1457074192
1669	1669	1457076550
1669	413	1457076550
1	1669	1457094851
1	1475	1457094851
1669	1669	1457100089
1669	1004	1457100089
1625	1625	1457100443
1669	1669	1457101536
1669	1586	1457101536
1625	299	1457292931
1625	1625	1457318540
1159	1629	1457359627
1159	1629	1457359627
1625	1625	1457579541
498	246	1457712318
